SRPREC,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20PREPLAR,Winner,Winner Votes
PTTS105,334,103,6,4,1,2,G20PREDBID,340497
PTTS106,604,206,9,4,4,0,G20PREDBID,340497
PTTS107,735,265,11,2,10,5,G20PREDBID,340497
PTTS109,699,141,3,3,6,5,G20PREDBID,340497
PTTS110,668,165,5,2,3,2,G20PREDBID,340497
PTTS111,596,203,7,9,3,2,G20PREDBID,340497
PTTS112,541,171,3,6,4,5,G20PREDBID,340497
PTTS113,615,147,4,5,7,0,G20PREDBID,340497
PTTS114,699,226,9,6,7,4,G20PREDBID,340497
PTTS115,688,235,6,7,2,4,G20PREDBID,340497
PTTS116,542,183,3,3,1,0,G20PREDBID,340497
PTTS117,415,174,8,5,3,0,G20PREDBID,340497
PTTS118,602,196,10,2,3,0,G20PREDBID,340497
PTTS119,533,191,10,3,3,4,G20PREDBID,340497
PTTS121,564,165,5,7,3,6,G20PREDBID,340497
PTTS122,553,121,4,6,6,2,G20PREDBID,340497
PTTS123,454,110,1,2,3,4,G20PREDBID,340497
PTTS124,416,77,8,8,2,1,G20PREDBID,340497
PTTS125,900,137,5,5,8,3,G20PREDBID,340497
PTTS126,546,97,0,5,6,2,G20PREDBID,340497
PTTS127,508,102,2,5,1,2,G20PREDBID,340497
PTTS128,794,194,9,3,5,6,G20PREDBID,340497
PTTS129,971,210,9,8,6,3,G20PREDBID,340497
PTTS130,537,162,7,5,3,2,G20PREDBID,340497
PTTS131,674,152,4,0,2,4,G20PREDBID,340497
PTTS132,728,304,12,3,4,4,G20PREDBID,340497
PTTS133,587,166,13,3,3,5,G20PREDBID,340497
PTTS134,590,156,2,5,3,0,G20PREDBID,340497
PTTS135,524,159,4,1,5,0,G20PREDBID,340497
PTTS136,948,153,10,2,3,4,G20PREDBID,340497
PTTS802,1,1,0,0,0,0,G20PREDBID,340497
PTTS803,0,0,0,0,0,0,G20PREDBID,340497
PTTS804,4,1,0,0,0,0,G20PREDBID,340497
PTTS805,160,64,2,0,0,1,G20PREDBID,340497
PTTS806,83,14,0,1,0,0,G20PREDBID,340497
PTTS807,300,88,1,2,2,1,G20PREDBID,340497
PTTS902,0,0,0,0,0,0,G20PREDBID,340497
PTTS903,0,0,0,0,0,0,G20PREDBID,340497
PTTS904,0,0,0,0,0,0,G20PREDBID,340497
RICH101,894,91,5,4,1,3,G20PREDBID,340497
RICH102,527,61,11,7,0,1,G20PREDBID,340497
RICH103,716,110,5,3,2,2,G20PREDBID,340497
RICH104,1191,138,7,7,2,4,G20PREDBID,340497
RICH105,1283,147,12,11,0,3,G20PREDBID,340497
RICH106,786,104,7,13,1,8,G20PREDBID,340497
RICH108,858,59,5,8,1,8,G20PREDBID,340497
RICH109,622,31,1,3,1,4,G20PREDBID,340497
RICH110,553,62,2,0,1,5,G20PREDBID,340497
RICH111,493,46,4,5,2,1,G20PREDBID,340497
RICH112,690,45,2,1,3,3,G20PREDBID,340497
RICH114,685,52,4,7,3,5,G20PREDBID,340497
RICH116,481,30,0,1,1,2,G20PREDBID,340497
RICH117,477,46,3,4,1,4,G20PREDBID,340497
RICH118,590,77,6,5,1,6,G20PREDBID,340497
RICH119,521,55,0,5,4,0,G20PREDBID,340497
RICH121,277,26,1,1,0,0,G20PREDBID,340497
RICH122,1100,126,10,10,2,8,G20PREDBID,340497
RICH123,1068,115,3,11,3,4,G20PREDBID,340497
RICH124,589,70,2,8,1,6,G20PREDBID,340497
RICH125,507,94,6,9,2,2,G20PREDBID,340497
RICH126,590,123,6,1,3,0,G20PREDBID,340497
RICH129,566,57,3,4,4,2,G20PREDBID,340497
RICH130,722,65,6,8,8,2,G20PREDBID,340497
RICH131,404,59,1,2,2,1,G20PREDBID,340497
RICH132,784,196,3,6,6,1,G20PREDBID,340497
RICH133,633,83,5,2,4,1,G20PREDBID,340497
RICH134,521,64,1,5,2,3,G20PREDBID,340497
RICH135,664,94,2,5,1,1,G20PREDBID,340497
RICH136,501,52,2,4,2,3,G20PREDBID,340497
RICH137,714,99,0,8,3,1,G20PREDBID,340497
RICH138,351,125,5,1,3,0,G20PREDBID,340497
RICH139,1084,193,2,8,2,6,G20PREDBID,340497
RICH141,667,129,5,3,1,1,G20PREDBID,340497
RICH142,1049,249,9,4,0,4,G20PREDBID,340497
RICH143,682,75,4,2,0,5,G20PREDBID,340497
RICH144,832,97,7,10,4,3,G20PREDBID,340497
RICH145,1071,97,3,14,1,4,G20PREDBID,340497
RICH147,578,43,0,4,1,0,G20PREDBID,340497
RICH149,446,36,1,1,4,3,G20PREDBID,340497
RICH150,526,70,4,0,6,7,G20PREDBID,340497
RICH152,508,63,4,1,2,1,G20PREDBID,340497
RICH153,538,41,0,0,3,0,G20PREDBID,340497
RICH154,741,91,2,5,4,4,G20PREDBID,340497
RICH155,708,78,4,5,3,3,G20PREDBID,340497
RICH156,470,85,5,1,1,2,G20PREDBID,340497
RICH804,3,0,0,0,0,0,G20PREDBID,340497
RICH805,100,4,0,0,0,3,G20PREDBID,340497
RICH806,142,50,2,0,0,2,G20PREDBID,340497
RICH807,3,4,0,0,1,0,G20PREDBID,340497
RICH808,36,0,0,1,0,0,G20PREDBID,340497
RICH809,182,35,0,1,0,0,G20PREDBID,340497
RICH810,318,27,0,4,0,2,G20PREDBID,340497
RICH811,241,71,1,1,0,0,G20PREDBID,340497
RICH812,89,11,0,1,1,1,G20PREDBID,340497
RICH813,3,0,0,0,0,0,G20PREDBID,340497
RICH814,117,14,0,1,2,0,G20PREDBID,340497
RICH815,6,0,0,0,0,0,G20PREDBID,340497
RICH816,42,9,1,0,0,0,G20PREDBID,340497
RICH817,128,9,2,0,0,4,G20PREDBID,340497
RICH818,177,13,0,0,1,1,G20PREDBID,340497
RICH819,258,33,1,1,3,2,G20PREDBID,340497
RICH820,432,37,0,1,3,1,G20PREDBID,340497
RICH821,485,38,0,8,4,4,G20PREDBID,340497
RICH822,93,13,1,1,1,0,G20PREDBID,340497
RICH823,430,36,0,6,2,1,G20PREDBID,340497
RICH824,330,34,1,1,1,0,G20PREDBID,340497
RICH825,193,8,4,2,0,0,G20PREDBID,340497
RICH826,137,19,0,2,0,4,G20PREDBID,340497
RICH827,379,46,1,3,0,1,G20PREDBID,340497
RICH828,19,3,0,0,1,0,G20PREDBID,340497
RICH829,38,5,0,1,0,0,G20PREDBID,340497
RICH830,138,9,0,0,0,0,G20PREDBID,340497
RICH831,450,71,5,3,3,7,G20PREDBID,340497
RICH832,334,25,2,3,0,1,G20PREDBID,340497
RICH833,170,29,1,1,1,0,G20PREDBID,340497
RICH834,262,47,5,1,0,0,G20PREDBID,340497
RICH835,241,52,0,1,0,1,G20PREDBID,340497
RICH836,274,33,3,0,0,0,G20PREDBID,340497
RICH837,84,11,0,0,1,0,G20PREDBID,340497
RICH838,264,32,2,0,2,0,G20PREDBID,340497
RICH839,17,10,1,0,0,0,G20PREDBID,340497
RICH840,526,72,1,5,3,2,G20PREDBID,340497
RICH841,171,48,3,2,2,0,G20PREDBID,340497
RICH842,140,37,2,0,1,0,G20PREDBID,340497
RICH843,1,0,0,0,0,0,G20PREDBID,340497
RICH844,20,3,1,0,0,0,G20PREDBID,340497
RICH845,2,1,0,0,0,0,G20PREDBID,340497
RICH846,0,2,0,0,0,0,G20PREDBID,340497
RICH847,0,1,0,0,0,0,G20PREDBID,340497
RICH848,0,0,0,0,0,0,G20PREDBID,340497
RICH849,1,0,0,0,0,0,G20PREDBID,340497
RICH901,0,0,0,0,0,0,G20PREDBID,340497
RICH902,0,0,0,0,0,0,G20PREDBID,340497
RICH903,0,0,0,0,0,0,G20PREDBID,340497
RICH904,0,0,0,0,0,0,G20PREDBID,340497
RICH905,0,0,0,0,0,0,G20PREDBID,340497
RICH906,0,0,0,0,0,0,G20PREDBID,340497
RICH907,0,0,0,0,0,0,G20PREDBID,340497
RICH908,0,0,0,0,0,0,G20PREDBID,340497
ROLL101,867,168,3,2,4,4,G20PREDBID,340497
ROLL801,82,18,1,1,0,0,G20PREDBID,340497
SARA101,446,99,8,2,1,1,G20PREDBID,340497
SARA102,969,203,9,1,2,0,G20PREDBID,340497
SARA103,895,193,13,7,3,0,G20PREDBID,340497
SARA105,498,158,7,2,4,0,G20PREDBID,340497
SARA106,650,201,14,2,1,1,G20PREDBID,340497
SARA801,2,0,0,0,0,0,G20PREDBID,340497
SARA802,161,54,3,0,0,0,G20PREDBID,340497
SHEL801,359,111,3,0,0,0,G20PREDBID,340497
SHEL802,154,67,4,1,0,0,G20PREDBID,340497
SPAB101,994,119,0,5,4,6,G20PREDBID,340497
SPAB102,899,152,5,10,2,5,G20PREDBID,340497
SPAB103,543,106,5,1,3,2,G20PREDBID,340497
SPAB104,622,94,5,3,2,2,G20PREDBID,340497
SPAB105,486,76,8,7,4,2,G20PREDBID,340497
SPAB106,297,38,5,1,0,1,G20PREDBID,340497
SPAB107,813,175,8,3,3,5,G20PREDBID,340497
SPAB108,665,129,3,3,7,2,G20PREDBID,340497
SPAB109,628,102,4,5,2,6,G20PREDBID,340497
SPAB110,767,144,4,3,1,2,G20PREDBID,340497
SPAB111,533,108,3,7,2,3,G20PREDBID,340497
SPAB801,102,16,0,1,0,1,G20PREDBID,340497
SPAB802,172,25,1,1,0,0,G20PREDBID,340497
SPAB803,41,4,0,2,1,0,G20PREDBID,340497
SPAB804,90,12,1,1,0,0,G20PREDBID,340497
SRAM101,591,236,14,2,5,0,G20PREDBID,340497
SRAM102,962,331,17,3,6,2,G20PREDBID,340497
SRAM108,821,304,8,3,3,0,G20PREDBID,340497
SRAM111,479,206,4,0,0,1,G20PREDBID,340497
SRAM125,237,115,3,1,2,0,G20PREDBID,340497
SRAM136,465,227,1,2,2,1,G20PREDBID,340497
SRAM140,649,191,8,6,4,0,G20PREDBID,340497
SRAM801,167,41,1,0,0,0,G20PREDBID,340497
STMY801,98,61,5,0,2,0,G20PREDBID,340497
TASJ801,0,4,0,0,0,0,G20PREDBID,340497
TASJ802,75,74,6,1,0,0,G20PREDBID,340497
TASJ803,16,29,0,0,0,0,G20PREDBID,340497
TASJ805,95,107,2,1,1,0,G20PREDBID,340497
TASJ806,50,65,3,0,1,0,G20PREDBID,340497
TESO801,0,0,0,0,0,0,G20PREDBID,340497
VINE801,85,70,0,1,0,0,G20PREDBID,340497
VINE802,69,42,0,1,1,0,G20PREDBID,340497
VINE805,6,7,0,0,0,0,G20PREDBID,340497
VINE903,0,0,0,0,0,0,G20PREDBID,340497
WALD101,660,184,11,2,5,0,G20PREDBID,340497
WALD104,1032,324,12,11,4,4,G20PREDBID,340497
WALD801,104,22,1,1,1,0,G20PREDBID,340497
WALD802,700,125,12,6,2,1,G20PREDBID,340497
WALD803,12,3,0,0,0,0,G20PREDBID,340497
WALD804,282,67,2,2,0,0,G20PREDBID,340497
WISL901,0,0,0,0,0,0,G20PREDBID,340497
WLCR101,1099,351,8,3,0,0,G20PREDBID,340497
WLCR102,887,234,17,4,3,3,G20PREDBID,340497
WLCR103,1231,391,5,3,1,1,G20PREDBID,340497
WLCR105,742,259,13,6,3,1,G20PREDBID,340497
WLCR106,998,296,7,5,2,5,G20PREDBID,340497
WLCR107,336,79,3,6,0,0,G20PREDBID,340497
WLCR108,477,163,3,0,1,0,G20PREDBID,340497
WLCR109,316,127,1,1,1,0,G20PREDBID,340497
WLCR110,797,303,15,9,1,1,G20PREDBID,340497
WLCR111,848,284,20,4,8,1,G20PREDBID,340497
WLCR112,677,248,9,4,1,1,G20PREDBID,340497
WLCR113,853,207,12,1,1,3,G20PREDBID,340497
WLCR114,302,102,3,4,1,1,G20PREDBID,340497
WLCR115,477,165,6,1,1,0,G20PREDBID,340497
WLCR118,360,131,10,1,1,0,G20PREDBID,340497
WLCR119,844,246,17,8,5,1,G20PREDBID,340497
WLCR120,869,234,8,3,0,0,G20PREDBID,340497
WLCR121,918,271,0,1,2,1,G20PREDBID,340497
WLCR122,614,169,8,2,3,1,G20PREDBID,340497
WLCR123,880,206,14,8,3,5,G20PREDBID,340497
WLCR124,670,164,4,5,4,3,G20PREDBID,340497
WLCR125,791,292,12,6,3,1,G20PREDBID,340497
WLCR126,989,297,15,3,2,3,G20PREDBID,340497
WLCR127,774,213,2,4,0,1,G20PREDBID,340497
WLCR129,843,249,4,3,0,1,G20PREDBID,340497
WLCR130,535,220,7,4,4,0,G20PREDBID,340497
WLCR131,663,201,12,4,2,0,G20PREDBID,340497
WLCR132,614,319,11,4,3,0,G20PREDBID,340497
WLCR134,686,263,21,5,5,1,G20PREDBID,340497
WLCR135,921,323,13,4,5,3,G20PREDBID,340497
WLCR137,1047,286,10,5,3,2,G20PREDBID,340497
WLCR138,697,320,14,0,1,0,G20PREDBID,340497
WLCR139,762,275,6,5,1,0,G20PREDBID,340497
WLCR140,757,310,23,6,3,0,G20PREDBID,340497
WLCR141,808,312,16,1,2,2,G20PREDBID,340497
WLCR142,1095,292,13,6,2,3,G20PREDBID,340497
WLCR143,813,248,13,2,1,2,G20PREDBID,340497
WLCR144,797,208,13,4,5,3,G20PREDBID,340497
WLCR145,704,291,16,4,6,0,G20PREDBID,340497
WLCR801,163,74,5,1,1,0,G20PREDBID,340497
WLCR802,2,0,0,0,0,0,G20PREDBID,340497
WLCR803,76,25,0,0,0,0,G20PREDBID,340497
WLCR804,170,62,5,2,0,0,G20PREDBID,340497
WLCR805,2,0,0,0,0,0,G20PREDBID,340497
WLCR806,299,116,2,1,0,0,G20PREDBID,340497
WLCR807,404,124,9,2,2,0,G20PREDBID,340497
WLCR808,121,29,1,2,0,0,G20PREDBID,340497
WLCR809,221,55,2,1,0,3,G20PREDBID,340497
WLCR810,146,94,3,1,1,0,G20PREDBID,340497
WLCR811,427,118,6,1,3,0,G20PREDBID,340497
WLCR812,154,86,2,1,1,0,G20PREDBID,340497
WLCR813,400,149,9,0,1,0,G20PREDBID,340497
WLCR814,309,121,6,2,0,0,G20PREDBID,340497
WLCR901,0,0,0,0,0,0,G20PREDBID,340497
WLCR902,0,0,0,0,0,0,G20PREDBID,340497
WLCR903,0,0,0,0,0,0,G20PREDBID,340497
WLKN101,747,311,15,3,1,0,G20PREDBID,340497
WLKN102,573,210,15,2,2,0,G20PREDBID,340497
WLKN103,485,160,8,1,2,1,G20PREDBID,340497
WLKN801,122,59,4,0,0,0,G20PREDBID,340497
RICH802,50,15,0,0,0,0,G20PREDBID,340497
DANV127,617,277,9,2,3,0,G20PREDBID,340497
SRAM122,720,171,5,10,0,5,G20PREDBID,340497
MART803,33,36,0,0,0,0,G20PREDBID,340497
VINE804,0,0,0,0,0,0,G20PREDBID,340497
ANTI902,0,0,0,0,0,0,G20PREDBID,340497
BRVL804,92,128,3,0,0,0,G20PREDBID,340497
BRVL803,35,45,2,0,0,0,G20PREDBID,340497
10912,2906,815,33,5,5,2,G20PREDBID,340497
611203,8,5,0,0,0,0,G20PREDBID,340497
641212,107,35,3,0,0,2,G20PREDBID,340497
40908,1620,356,19,3,9,5,G20PREDBID,340497
640902,0,0,0,0,0,0,G20PREDBID,340497
631103,2,1,0,1,0,0,G20PREDBID,340497
77539,344,364,9,1,4,2,G20PREDBID,340497
99106,4,14,0,0,0,0,G20PREDBID,340497
99035,9,20,2,0,0,0,G20PREDBID,340497
