SRPREC,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20PREPLAR,Winner,Winner Votes
831730,165,75,1,1,0,0,G20PREDBID,301053
470100,137,48,3,0,1,0,G20PREDBID,301053
535600,0,0,0,0,0,0,G20PREDBID,301053
491010,0,0,0,0,0,0,G20PREDBID,301053
819100,2,0,0,0,0,0,G20PREDBID,301053
823500,551,163,4,1,5,1,G20PREDBID,301053
453920,588,142,2,6,2,5,G20PREDBID,301053
447600,599,175,4,4,0,5,G20PREDBID,301053
535200,0,0,0,0,0,0,G20PREDBID,301053
535020,0,0,0,0,0,0,G20PREDBID,301053
530200,0,0,0,0,0,0,G20PREDBID,301053
819020,6,4,0,0,0,0,G20PREDBID,301053
532400,0,0,0,0,0,0,G20PREDBID,301053
454700,195,91,5,2,0,2,G20PREDBID,301053
532000,0,0,0,0,0,0,G20PREDBID,301053
823030,0,0,0,0,0,0,G20PREDBID,301053
821710,471,232,5,3,1,0,G20PREDBID,301053
532300,0,0,0,0,0,0,G20PREDBID,301053
535060,0,0,0,0,0,0,G20PREDBID,301053
523120,500,213,3,2,1,2,G20PREDBID,301053
447700,250,110,2,4,0,3,G20PREDBID,301053
481900,389,84,3,3,6,4,G20PREDBID,301053
866930,0,0,0,0,0,0,G20PREDBID,301053
870110,0,0,0,0,0,0,G20PREDBID,301053
431900,152,31,2,0,1,1,G20PREDBID,301053
820200,292,109,4,3,2,0,G20PREDBID,301053
420900,581,146,2,8,1,3,G20PREDBID,301053
424500,371,118,5,6,1,3,G20PREDBID,301053
510970,0,0,0,0,0,0,G20PREDBID,301053
535000,0,0,0,0,0,0,G20PREDBID,301053
438120,0,0,0,0,0,0,G20PREDBID,301053
431700,132,44,3,1,4,0,G20PREDBID,301053
430800,357,55,1,2,3,1,G20PREDBID,301053
510890,0,0,0,0,0,0,G20PREDBID,301053
438130,0,0,0,0,0,0,G20PREDBID,301053
523100,656,268,6,1,8,3,G20PREDBID,301053
490300,2,0,0,0,0,0,G20PREDBID,301053
810900,0,0,0,0,0,0,G20PREDBID,301053
510950,0,0,0,0,0,0,G20PREDBID,301053
424600,1499,422,11,9,9,11,G20PREDBID,301053
545500,944,296,21,4,3,1,G20PREDBID,301053
423700,0,0,0,0,0,0,G20PREDBID,301053
481410,639,202,7,10,2,2,G20PREDBID,301053
824100,820,299,10,4,4,5,G20PREDBID,301053
511000,0,0,0,0,0,0,G20PREDBID,301053
520250,253,95,5,2,2,0,G20PREDBID,301053
447100,13,2,0,0,1,0,G20PREDBID,301053
475210,6,1,1,0,0,0,G20PREDBID,301053
481500,1214,252,5,5,3,11,G20PREDBID,301053
823410,142,42,1,2,4,0,G20PREDBID,301053
870300,4,3,0,0,0,0,G20PREDBID,301053
832500,1066,430,18,10,5,1,G20PREDBID,301053
447200,1137,267,7,6,7,6,G20PREDBID,301053
364510,733,82,2,9,1,0,G20PREDBID,301053
815110,0,0,0,0,0,0,G20PREDBID,301053
510980,0,0,0,0,0,0,G20PREDBID,301053
547760,1684,551,9,7,7,5,G20PREDBID,301053
823200,1584,386,9,12,7,8,G20PREDBID,301053
470800,795,289,18,7,2,8,G20PREDBID,301053
880500,0,0,0,0,0,0,G20PREDBID,301053
535700,0,0,0,0,0,0,G20PREDBID,301053
431130,431,81,6,4,3,1,G20PREDBID,301053
823300,1291,309,9,13,6,12,G20PREDBID,301053
510730,3,1,0,0,0,0,G20PREDBID,301053
540400,537,171,6,4,2,0,G20PREDBID,301053
443400,1950,391,14,11,7,14,G20PREDBID,301053
481200,1080,368,9,6,5,7,G20PREDBID,301053
832200,1760,619,26,12,3,5,G20PREDBID,301053
420250,1211,286,4,14,8,12,G20PREDBID,301053
498320,0,0,0,0,0,0,G20PREDBID,301053
535090,0,0,0,0,0,0,G20PREDBID,301053
831610,1247,427,13,7,4,6,G20PREDBID,301053
474200,1447,542,25,11,10,6,G20PREDBID,301053
821210,1945,627,15,10,12,5,G20PREDBID,301053
831410,2115,744,19,11,9,3,G20PREDBID,301053
823720,633,228,3,5,0,2,G20PREDBID,301053
450610,2014,889,22,12,7,9,G20PREDBID,301053
542000,2227,1027,35,10,13,9,G20PREDBID,301053
831200,1877,655,26,7,9,7,G20PREDBID,301053
432900,1029,242,10,8,6,2,G20PREDBID,301053
455300,1602,448,14,15,3,6,G20PREDBID,301053
502600,2021,1021,52,10,18,13,G20PREDBID,301053
540300,1394,657,27,2,6,3,G20PREDBID,301053
432010,2264,510,25,21,25,13,G20PREDBID,301053
501910,1748,984,37,11,8,2,G20PREDBID,301053
421800,1876,494,21,11,11,12,G20PREDBID,301053
472400,2160,857,43,18,9,15,G20PREDBID,301053
831670,0,0,0,0,0,0,G20PREDBID,301053
835500,809,219,9,8,4,3,G20PREDBID,301053
501410,1870,1075,54,12,6,3,G20PREDBID,301053
473300,1510,625,31,7,11,2,G20PREDBID,301053
450200,2106,769,25,20,12,6,G20PREDBID,301053
821800,2894,917,19,15,14,2,G20PREDBID,301053
835100,2168,668,27,20,7,10,G20PREDBID,301053
522130,2475,1000,49,21,6,2,G20PREDBID,301053
823710,2309,714,23,14,9,9,G20PREDBID,301053
440900,2317,831,40,18,7,8,G20PREDBID,301053
492110,9,0,0,0,0,0,G20PREDBID,301053
430600,1269,286,12,11,5,11,G20PREDBID,301053
823400,1397,399,9,9,5,7,G20PREDBID,301053
423000,2829,707,23,16,12,12,G20PREDBID,301053
440610,1678,616,17,7,7,7,G20PREDBID,301053
432200,2829,734,12,27,14,12,G20PREDBID,301053
835600,1928,613,25,15,9,7,G20PREDBID,301053
438140,0,0,0,0,0,0,G20PREDBID,301053
470600,1350,470,19,5,8,9,G20PREDBID,301053
834200,995,314,9,13,6,1,G20PREDBID,301053
442700,1716,394,16,4,16,13,G20PREDBID,301053
547750,2514,865,35,10,13,4,G20PREDBID,301053
499010,0,0,0,0,0,0,G20PREDBID,301053
423100,3010,1025,11,15,16,16,G20PREDBID,301053
421100,3105,907,30,21,26,13,G20PREDBID,301053
532100,3,1,0,0,0,0,G20PREDBID,301053
821120,2340,734,19,12,14,12,G20PREDBID,301053
522110,2527,1051,56,11,10,3,G20PREDBID,301053
835710,1483,441,16,8,12,3,G20PREDBID,301053
491600,231,101,4,0,1,0,G20PREDBID,301053
510910,0,0,0,0,0,0,G20PREDBID,301053
831810,2105,738,27,16,8,4,G20PREDBID,301053
500200,2287,1298,60,17,11,13,G20PREDBID,301053
830210,2449,646,28,13,5,5,G20PREDBID,301053
441400,2572,762,21,14,14,15,G20PREDBID,301053
502020,2048,1329,57,6,12,7,G20PREDBID,301053
432600,2377,668,21,14,7,14,G20PREDBID,301053
473900,738,281,19,3,5,3,G20PREDBID,301053
532200,0,0,0,0,0,0,G20PREDBID,301053
443100,1635,393,8,8,8,9,G20PREDBID,301053
433200,2548,584,37,19,10,18,G20PREDBID,301053
464320,0,0,0,0,0,0,G20PREDBID,301053
500350,1879,1003,55,21,9,1,G20PREDBID,301053
471300,2897,1084,33,22,20,14,G20PREDBID,301053
420510,1,0,0,0,0,0,G20PREDBID,301053
821700,2183,667,24,15,6,3,G20PREDBID,301053
423800,2,0,0,0,0,0,G20PREDBID,301053
432810,2734,751,30,22,12,18,G20PREDBID,301053
491210,1076,337,8,7,11,5,G20PREDBID,301053
491300,1567,471,16,10,3,9,G20PREDBID,301053
543300,2575,989,45,17,14,6,G20PREDBID,301053
851300,2926,1100,36,20,10,8,G20PREDBID,301053
491000,1640,367,15,12,8,5,G20PREDBID,301053
456200,2694,638,29,32,7,7,G20PREDBID,301053
475640,0,0,0,0,0,0,G20PREDBID,301053
822000,2564,743,18,16,12,7,G20PREDBID,301053
502720,1584,966,44,15,13,8,G20PREDBID,301053
521200,1101,513,22,5,7,2,G20PREDBID,301053
422920,2318,712,15,12,8,7,G20PREDBID,301053
501400,1835,892,46,9,7,5,G20PREDBID,301053
546100,1865,531,17,12,6,4,G20PREDBID,301053
471900,2107,780,49,26,6,7,G20PREDBID,301053
830220,3083,995,23,26,19,10,G20PREDBID,301053
535080,0,0,0,0,0,0,G20PREDBID,301053
472920,1,0,0,0,0,0,G20PREDBID,301053
422810,2462,783,11,18,6,18,G20PREDBID,301053
440300,2488,901,36,18,18,10,G20PREDBID,301053
464710,0,0,0,0,0,0,G20PREDBID,301053
821900,2282,657,22,14,8,3,G20PREDBID,301053
476100,1569,472,13,9,5,6,G20PREDBID,301053
501900,34,15,0,0,0,0,G20PREDBID,301053
832000,2725,971,27,31,13,13,G20PREDBID,301053
521500,1775,720,28,13,8,3,G20PREDBID,301053
450800,722,274,5,6,3,2,G20PREDBID,301053
831500,1879,648,21,10,9,6,G20PREDBID,301053
475000,1546,593,29,9,7,3,G20PREDBID,301053
546200,1947,453,29,8,2,7,G20PREDBID,301053
523700,2248,1047,46,17,13,5,G20PREDBID,301053
510700,0,0,0,0,0,0,G20PREDBID,301053
431100,1789,424,16,22,13,9,G20PREDBID,301053
837100,2552,900,30,14,8,5,G20PREDBID,301053
502300,2098,1142,57,9,9,2,G20PREDBID,301053
510920,0,0,0,0,0,0,G20PREDBID,301053
520860,3166,1117,48,28,21,4,G20PREDBID,301053
520500,2035,926,48,10,11,6,G20PREDBID,301053
433630,761,208,5,5,4,1,G20PREDBID,301053
420310,12,20,0,1,0,0,G20PREDBID,301053
400200,1944,124,9,5,10,7,G20PREDBID,301053
475200,1605,770,32,6,12,6,G20PREDBID,301053
867320,0,0,1,0,0,0,G20PREDBID,301053
547770,807,225,6,6,7,0,G20PREDBID,301053
834700,2025,621,26,7,14,8,G20PREDBID,301053
839230,1,0,0,0,0,0,G20PREDBID,301053
473800,1864,834,51,22,11,5,G20PREDBID,301053
475540,2083,656,26,15,10,9,G20PREDBID,301053
490100,26,27,1,1,0,0,G20PREDBID,301053
500600,2571,1319,59,19,12,9,G20PREDBID,301053
834020,4,0,0,0,0,0,G20PREDBID,301053
464000,3,0,0,0,0,0,G20PREDBID,301053
490200,0,0,0,0,0,0,G20PREDBID,301053
839300,1,5,0,0,0,0,G20PREDBID,301053
815140,8,2,0,0,0,0,G20PREDBID,301053
540600,2008,782,31,10,15,2,G20PREDBID,301053
420400,0,2,0,0,0,0,G20PREDBID,301053
839310,13,4,0,1,0,0,G20PREDBID,301053
498200,11,18,0,0,0,0,G20PREDBID,301053
520710,2418,1054,46,17,8,6,G20PREDBID,301053
438200,6,2,0,0,0,0,G20PREDBID,301053
500310,987,604,18,6,3,5,G20PREDBID,301053
839240,20,24,1,0,0,0,G20PREDBID,301053
501640,2516,1617,58,3,9,8,G20PREDBID,301053
880400,0,0,0,0,0,0,G20PREDBID,301053
866900,0,0,0,0,0,0,G20PREDBID,301053
510960,0,0,0,0,0,0,G20PREDBID,301053
492000,87,64,3,1,0,0,G20PREDBID,301053
520630,1763,745,20,19,10,3,G20PREDBID,301053
364200,994,158,4,7,5,1,G20PREDBID,301053
500130,2545,1599,78,9,14,5,G20PREDBID,301053
547900,2689,816,19,20,8,3,G20PREDBID,301053
422000,2627,793,25,10,5,9,G20PREDBID,301053
433700,2041,524,24,18,8,14,G20PREDBID,301053
850800,3086,930,30,17,18,7,G20PREDBID,301053
850500,3153,1039,31,15,15,12,G20PREDBID,301053
464310,0,0,0,0,0,0,G20PREDBID,301053
880200,12,16,0,0,0,0,G20PREDBID,301053
433400,2199,581,24,15,16,5,G20PREDBID,301053
500410,2072,1135,57,11,7,4,G20PREDBID,301053
867110,13,18,0,0,1,0,G20PREDBID,301053
498300,17,20,0,0,1,0,G20PREDBID,301053
438500,1,5,1,0,0,0,G20PREDBID,301053
464500,28,27,0,0,0,1,G20PREDBID,301053
520230,2668,1217,55,17,17,7,G20PREDBID,301053
535500,0,2,0,0,0,0,G20PREDBID,301053
866920,0,0,0,0,0,0,G20PREDBID,301053
422950,0,0,0,0,0,0,G20PREDBID,301053
502920,2249,1131,58,9,12,1,G20PREDBID,301053
866800,296,143,7,6,7,1,G20PREDBID,301053
475600,76,64,5,0,0,0,G20PREDBID,301053
520700,2008,794,44,9,15,7,G20PREDBID,301053
394000,3,3,0,0,0,0,G20PREDBID,301053
830500,1723,472,17,9,2,6,G20PREDBID,301053
823020,0,1,0,0,0,0,G20PREDBID,301053
870010,348,288,11,3,3,0,G20PREDBID,301053
422940,0,0,0,0,0,0,G20PREDBID,301053
464660,140,101,5,1,2,2,G20PREDBID,301053
464010,0,0,0,0,0,0,G20PREDBID,301053
520220,2743,1367,58,16,13,8,G20PREDBID,301053
510400,36,82,0,0,0,0,G20PREDBID,301053
867200,47,29,1,0,0,0,G20PREDBID,301053
839000,6,2,1,0,0,0,G20PREDBID,301053
866810,43,52,0,0,0,0,G20PREDBID,301053
510100,83,186,4,1,0,0,G20PREDBID,301053
510300,354,481,19,3,3,0,G20PREDBID,301053
510840,64,106,0,1,1,0,G20PREDBID,301053
BKHW104,874,345,11,6,5,2,G20PREDBID,301053
BYRN802,20,32,0,1,0,0,G20PREDBID,301053
BYRN803,0,2,0,0,0,0,G20PREDBID,301053
DANV103,659,353,11,3,4,0,G20PREDBID,301053
DANV114,730,355,11,3,3,2,G20PREDBID,301053
DANV116,338,155,9,2,4,0,G20PREDBID,301053
DANV117,713,374,17,4,4,2,G20PREDBID,301053
DANV118,648,273,11,3,3,1,G20PREDBID,301053
DANV119,950,486,15,4,2,1,G20PREDBID,301053
DANV804,24,11,0,0,0,0,G20PREDBID,301053
DANV805,220,132,4,1,1,0,G20PREDBID,301053
LAST801,30,30,1,0,0,0,G20PREDBID,301053
NCYN101,503,219,12,1,0,2,G20PREDBID,301053
SRAM101,591,236,14,2,5,0,G20PREDBID,301053
SRAM102,962,331,17,3,6,2,G20PREDBID,301053
SRAM103,660,343,13,2,3,0,G20PREDBID,301053
SRAM104,674,337,16,3,5,1,G20PREDBID,301053
SRAM105,530,225,11,3,2,0,G20PREDBID,301053
SRAM106,798,368,12,4,7,1,G20PREDBID,301053
SRAM107,676,344,15,4,4,1,G20PREDBID,301053
SRAM108,821,304,8,3,3,0,G20PREDBID,301053
SRAM109,355,173,8,2,2,0,G20PREDBID,301053
SRAM110,445,227,14,6,3,1,G20PREDBID,301053
SRAM111,479,206,4,0,0,1,G20PREDBID,301053
SRAM112,625,342,7,4,2,0,G20PREDBID,301053
SRAM113,620,320,15,4,3,0,G20PREDBID,301053
SRAM114,460,258,11,1,4,1,G20PREDBID,301053
SRAM115,793,353,13,2,5,1,G20PREDBID,301053
SRAM116,459,233,12,0,1,0,G20PREDBID,301053
SRAM117,726,325,13,3,8,3,G20PREDBID,301053
SRAM118,394,174,4,1,2,1,G20PREDBID,301053
SRAM120,632,350,15,3,3,1,G20PREDBID,301053
SRAM121,317,204,11,3,0,0,G20PREDBID,301053
SRAM123,264,78,4,2,1,1,G20PREDBID,301053
SRAM124,559,202,2,4,1,2,G20PREDBID,301053
SRAM125,237,115,3,1,2,0,G20PREDBID,301053
SRAM126,642,261,9,2,8,1,G20PREDBID,301053
SRAM128,927,343,11,2,4,3,G20PREDBID,301053
SRAM129,399,208,10,2,1,2,G20PREDBID,301053
SRAM130,524,214,8,2,1,1,G20PREDBID,301053
SRAM132,551,192,2,3,3,4,G20PREDBID,301053
SRAM133,676,190,7,3,0,2,G20PREDBID,301053
SRAM134,809,216,8,3,1,0,G20PREDBID,301053
SRAM135,819,237,10,2,1,2,G20PREDBID,301053
SRAM136,465,227,1,2,2,1,G20PREDBID,301053
SRAM137,820,244,5,7,2,3,G20PREDBID,301053
SRAM138,742,174,12,3,3,3,G20PREDBID,301053
SRAM139,567,211,11,8,0,1,G20PREDBID,301053
SRAM140,649,191,8,6,4,0,G20PREDBID,301053
SRAM141,545,268,11,1,6,3,G20PREDBID,301053
SRAM142,604,163,8,4,3,5,G20PREDBID,301053
SRAM143,503,248,3,1,1,2,G20PREDBID,301053
SRAM144,639,138,4,3,1,0,G20PREDBID,301053
SRAM145,427,133,5,3,0,2,G20PREDBID,301053
SRAM146,357,195,6,3,2,0,G20PREDBID,301053
SRAM801,167,41,1,0,0,0,G20PREDBID,301053
SRAM802,1,0,0,0,0,0,G20PREDBID,301053
SRAM803,43,10,0,1,0,0,G20PREDBID,301053
SRAM804,312,133,1,1,1,1,G20PREDBID,301053
SRAM805,166,83,7,3,1,0,G20PREDBID,301053
SRAM806,107,46,0,2,0,2,G20PREDBID,301053
SRAM807,195,90,4,3,1,0,G20PREDBID,301053
SRAM808,246,86,2,0,0,0,G20PREDBID,301053
SRAM809,209,88,6,1,2,0,G20PREDBID,301053
SRAM810,300,89,6,2,0,1,G20PREDBID,301053
SRAM811,202,58,0,2,0,0,G20PREDBID,301053
SRAM812,161,47,0,1,2,0,G20PREDBID,301053
SRAM813,69,18,0,0,0,0,G20PREDBID,301053
SRAM814,63,24,0,0,0,0,G20PREDBID,301053
SRAM815,225,62,4,1,0,0,G20PREDBID,301053
SRAM817,253,69,3,3,1,0,G20PREDBID,301053
SRAM818,154,30,1,6,0,1,G20PREDBID,301053
SRAM819,271,66,2,4,0,0,G20PREDBID,301053
SRAM820,370,100,1,3,1,1,G20PREDBID,301053
SRAM821,175,74,2,4,1,0,G20PREDBID,301053
SRAM822,78,13,1,0,0,0,G20PREDBID,301053
SRAM823,2,0,0,0,0,0,G20PREDBID,301053
SRAM824,148,37,2,0,3,0,G20PREDBID,301053
SRAM825,18,17,0,0,0,0,G20PREDBID,301053
SRAM901,0,0,0,0,0,0,G20PREDBID,301053
SRAM902,0,0,0,0,0,0,G20PREDBID,301053
STMY801,98,61,5,0,2,0,G20PREDBID,301053
TASJ801,0,4,0,0,0,0,G20PREDBID,301053
TASJ803,16,29,0,0,0,0,G20PREDBID,301053
TASJ804,523,171,2,3,2,0,G20PREDBID,301053
TASJ901,0,0,0,0,0,0,G20PREDBID,301053
TASJ902,0,0,0,0,0,0,G20PREDBID,301053
TASJ903,0,0,0,0,0,0,G20PREDBID,301053
TASJ904,0,0,0,0,0,0,G20PREDBID,301053
DANV127,617,277,9,2,3,0,G20PREDBID,301053
SRAM122,720,171,5,10,0,5,G20PREDBID,301053
93511,2001,925,21,13,13,6,G20PREDBID,301053
93505,281,415,14,8,2,2,G20PREDBID,301053
93501,994,1176,14,9,6,5,G20PREDBID,301053
93304,1,0,0,0,0,0,G20PREDBID,301053
93531,3145,1389,60,27,9,12,G20PREDBID,301053
93526,22,31,2,0,2,1,G20PREDBID,301053
2210,657,218,5,1,1,1,G20PREDBID,301053
4650,431,64,6,5,1,3,G20PREDBID,301053
1302,0,0,0,0,0,0,G20PREDBID,301053
4405,544,66,6,4,1,6,G20PREDBID,301053
6410,60,30,1,0,2,0,G20PREDBID,301053
