SRPREC,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20PREPLAR,Winner,Winner Votes
8049,35,8,0,0,0,0,G20PREDBID,375752
8047,1355,450,24,15,6,5,G20PREDBID,375752
2125,257,61,6,2,0,2,G20PREDBID,375752
9220,1855,448,27,12,9,5,G20PREDBID,375752
6678,42,12,0,1,0,0,G20PREDBID,375752
8040,422,76,2,2,3,0,G20PREDBID,375752
2351,1682,410,38,11,5,2,G20PREDBID,375752
8034,176,24,3,0,0,2,G20PREDBID,375752
8033,162,66,2,0,3,0,G20PREDBID,375752
8038,4,0,0,0,0,0,G20PREDBID,375752
2353,24,11,0,0,0,0,G20PREDBID,375752
2761,4,0,0,0,0,0,G20PREDBID,375752
9219,143,33,6,2,1,1,G20PREDBID,375752
2108,2573,421,34,15,6,3,G20PREDBID,375752
8030,659,249,9,7,4,1,G20PREDBID,375752
6669,53,22,1,1,0,0,G20PREDBID,375752
2870,91,29,1,0,0,0,G20PREDBID,375752
2751,13,4,0,0,0,0,G20PREDBID,375752
2330,3077,680,45,11,7,4,G20PREDBID,375752
8013,66,16,0,1,0,0,G20PREDBID,375752
8012,10,6,0,0,0,0,G20PREDBID,375752
8011,311,115,2,1,1,1,G20PREDBID,375752
8016,3107,589,47,28,8,12,G20PREDBID,375752
2338,119,26,1,0,0,1,G20PREDBID,375752
8128,0,0,0,0,0,0,G20PREDBID,375752
8005,2746,663,53,19,16,4,G20PREDBID,375752
8003,1872,550,36,20,20,6,G20PREDBID,375752
2734,1693,580,41,11,10,3,G20PREDBID,375752
2317,1912,461,36,6,7,1,G20PREDBID,375752
2727,1183,411,27,1,14,0,G20PREDBID,375752
2726,965,407,24,8,5,1,G20PREDBID,375752
2725,1579,552,32,9,7,2,G20PREDBID,375752
2724,1616,599,40,15,3,5,G20PREDBID,375752
2729,1341,361,16,7,5,2,G20PREDBID,375752
2314,2007,475,37,9,7,5,G20PREDBID,375752
2309,877,211,9,3,1,1,G20PREDBID,375752
2723,2107,736,41,10,8,3,G20PREDBID,375752
2721,874,365,12,8,8,2,G20PREDBID,375752
2720,1066,377,19,7,5,2,G20PREDBID,375752
6624,6,0,1,0,0,0,G20PREDBID,375752
8697,2211,768,52,20,14,6,G20PREDBID,375752
8105,277,105,7,1,3,2,G20PREDBID,375752
8104,110,29,1,0,2,1,G20PREDBID,375752
6625,5,0,0,0,0,0,G20PREDBID,375752
2301,2567,582,38,5,7,3,G20PREDBID,375752
2305,3440,738,61,15,11,4,G20PREDBID,375752
2825,14,1,0,0,0,0,G20PREDBID,375752
8687,2073,801,45,6,10,7,G20PREDBID,375752
2813,146,74,5,4,1,1,G20PREDBID,375752
2812,196,64,2,3,1,0,G20PREDBID,375752
2816,19,3,0,0,0,0,G20PREDBID,375752
8680,1435,460,24,16,10,6,G20PREDBID,375752
2951,183,79,3,4,0,2,G20PREDBID,375752
8670,1556,567,21,9,10,6,G20PREDBID,375752
8676,1818,722,23,17,11,6,G20PREDBID,375752
8675,916,348,18,10,5,4,G20PREDBID,375752
5795,2,0,0,0,0,0,G20PREDBID,375752
5793,0,0,0,0,0,0,G20PREDBID,375752
2811,24,10,0,1,0,0,G20PREDBID,375752
2810,19,1,0,0,0,1,G20PREDBID,375752
7079,1359,480,18,7,8,1,G20PREDBID,375752
2802,1737,508,51,13,9,5,G20PREDBID,375752
2808,67,18,0,0,0,0,G20PREDBID,375752
5785,0,0,0,0,0,0,G20PREDBID,375752
5567,392,99,8,6,1,3,G20PREDBID,375752
7298,801,359,14,7,3,1,G20PREDBID,375752
4691,1383,532,31,8,8,2,G20PREDBID,375752
5894,143,72,4,1,0,0,G20PREDBID,375752
7062,1831,602,30,17,10,7,G20PREDBID,375752
4699,1166,330,13,10,1,0,G20PREDBID,375752
4698,807,225,7,3,4,2,G20PREDBID,375752
8898,1735,658,22,15,5,4,G20PREDBID,375752
7061,1484,426,20,9,5,5,G20PREDBID,375752
4696,875,296,7,3,4,5,G20PREDBID,375752
5770,105,54,2,0,0,0,G20PREDBID,375752
5775,239,70,6,1,1,0,G20PREDBID,375752
7059,318,117,6,5,1,1,G20PREDBID,375752
5557,699,182,18,5,6,1,G20PREDBID,375752
5556,1037,218,15,9,13,11,G20PREDBID,375752
8886,229,91,3,1,0,0,G20PREDBID,375752
8885,1977,743,41,12,7,2,G20PREDBID,375752
8883,2034,946,45,12,8,6,G20PREDBID,375752
8889,1569,804,27,11,2,1,G20PREDBID,375752
4688,2157,707,28,24,13,9,G20PREDBID,375752
4687,1142,416,16,6,7,3,G20PREDBID,375752
4685,1022,424,16,11,1,3,G20PREDBID,375752
7044,1201,469,31,7,5,5,G20PREDBID,375752
5763,65,12,1,0,1,0,G20PREDBID,375752
8650,251,111,4,1,0,0,G20PREDBID,375752
4671,1162,425,18,8,5,4,G20PREDBID,375752
8879,1974,810,42,12,9,4,G20PREDBID,375752
7041,2048,706,26,16,7,12,G20PREDBID,375752
8655,0,0,0,0,0,0,G20PREDBID,375752
8654,183,77,2,0,1,1,G20PREDBID,375752
8653,161,67,4,0,2,0,G20PREDBID,375752
4674,1028,359,21,2,6,2,G20PREDBID,375752
7032,2429,983,28,26,14,8,G20PREDBID,375752
8658,2356,871,34,26,15,5,G20PREDBID,375752
8657,461,169,12,1,3,0,G20PREDBID,375752
7038,216,69,1,1,1,0,G20PREDBID,375752
7036,2314,846,21,20,9,7,G20PREDBID,375752
5759,278,135,7,4,3,1,G20PREDBID,375752
5758,110,53,4,0,0,0,G20PREDBID,375752
5756,59,21,2,2,1,0,G20PREDBID,375752
8862,1487,687,31,9,7,5,G20PREDBID,375752
8868,80,37,1,0,0,0,G20PREDBID,375752
4666,4,3,0,0,0,0,G20PREDBID,375752
4665,20,10,0,0,0,1,G20PREDBID,375752
8648,1812,741,32,7,14,2,G20PREDBID,375752
5743,371,126,15,2,2,1,G20PREDBID,375752
8645,2011,908,55,8,9,6,G20PREDBID,375752
5742,8,9,0,0,0,0,G20PREDBID,375752
7025,2083,591,37,17,17,2,G20PREDBID,375752
5748,1246,430,22,11,12,2,G20PREDBID,375752
5745,300,132,5,3,0,0,G20PREDBID,375752
7028,1840,729,30,12,11,6,G20PREDBID,375752
3040,0,0,0,0,0,0,G20PREDBID,375752
3043,2012,574,40,9,5,2,G20PREDBID,375752
8857,1011,439,24,3,6,0,G20PREDBID,375752
5854,0,2,0,0,0,0,G20PREDBID,375752
8631,1085,355,16,9,6,5,G20PREDBID,375752
7012,1290,462,16,13,11,3,G20PREDBID,375752
8630,1804,633,34,7,10,4,G20PREDBID,375752
7011,272,35,5,3,0,4,G20PREDBID,375752
8858,1469,613,27,13,7,8,G20PREDBID,375752
8634,305,91,4,0,1,0,G20PREDBID,375752
7014,1534,509,19,14,7,1,G20PREDBID,375752
7019,2425,771,31,22,11,4,G20PREDBID,375752
3034,2298,667,35,10,6,11,G20PREDBID,375752
3035,1696,414,31,15,1,4,G20PREDBID,375752
3039,1222,268,18,10,2,1,G20PREDBID,375752
8844,2021,871,45,16,5,12,G20PREDBID,375752
7001,1266,427,12,8,8,5,G20PREDBID,375752
8629,1316,466,30,9,7,4,G20PREDBID,375752
8627,954,262,18,6,1,3,G20PREDBID,375752
3023,1826,538,40,24,5,9,G20PREDBID,375752
3021,210,52,1,3,0,0,G20PREDBID,375752
8834,715,264,4,6,5,2,G20PREDBID,375752
8832,1285,541,25,7,9,1,G20PREDBID,375752
8610,1149,333,37,3,12,4,G20PREDBID,375752
8839,1995,681,30,10,7,5,G20PREDBID,375752
8838,187,63,1,2,1,0,G20PREDBID,375752
8612,1699,522,26,12,4,3,G20PREDBID,375752
8619,545,142,9,10,0,0,G20PREDBID,375752
8609,0,2,0,0,0,0,G20PREDBID,375752
3010,1754,488,22,12,3,7,G20PREDBID,375752
5940,31,21,1,0,0,0,G20PREDBID,375752
8603,1665,576,43,11,5,11,G20PREDBID,375752
8601,360,131,2,5,1,1,G20PREDBID,375752
8605,2136,797,42,22,11,7,G20PREDBID,375752
5810,260,108,2,1,4,0,G20PREDBID,375752
5927,1,0,0,0,0,0,G20PREDBID,375752
5814,131,88,5,2,0,0,G20PREDBID,375752
5813,37,15,1,0,0,1,G20PREDBID,375752
5811,192,81,5,1,1,2,G20PREDBID,375752
5804,753,343,10,6,5,2,G20PREDBID,375752
8923,0,3,0,0,0,0,G20PREDBID,375752
8924,10,3,0,0,1,0,G20PREDBID,375752
5919,190,139,7,3,2,0,G20PREDBID,375752
4733,29,17,1,0,0,0,G20PREDBID,375752
8916,6,9,0,0,0,0,G20PREDBID,375752
8915,12,6,0,0,0,0,G20PREDBID,375752
5903,357,206,14,5,0,0,G20PREDBID,375752
5907,5,2,1,0,0,0,G20PREDBID,375752
4715,347,138,7,4,2,0,G20PREDBID,375752
5902,279,157,11,3,1,0,G20PREDBID,375752
8903,2199,801,28,16,5,5,G20PREDBID,375752
5901,0,0,0,0,0,0,G20PREDBID,375752
2098,2882,603,35,24,7,5,G20PREDBID,375752
3445,2848,561,33,16,4,13,G20PREDBID,375752
4702,701,227,6,4,2,1,G20PREDBID,375752
3434,1764,355,27,13,2,3,G20PREDBID,375752
3438,3122,672,47,19,10,3,G20PREDBID,375752
3782,231,132,5,0,0,1,G20PREDBID,375752
3783,248,115,5,2,1,1,G20PREDBID,375752
6035,0,0,0,0,0,0,G20PREDBID,375752
3669,2,0,0,0,0,0,G20PREDBID,375752
3427,2326,392,34,22,8,7,G20PREDBID,375752
3417,2794,378,38,16,6,9,G20PREDBID,375752
6023,10,3,0,0,0,0,G20PREDBID,375752
3652,903,328,16,11,3,2,G20PREDBID,375752
2068,2857,422,33,11,4,5,G20PREDBID,375752
3655,131,54,0,2,2,1,G20PREDBID,375752
3410,2986,549,43,20,8,8,G20PREDBID,375752
8053,1874,567,27,10,18,7,G20PREDBID,375752
8062,2012,519,33,13,8,10,G20PREDBID,375752
3828,774,268,19,8,6,2,G20PREDBID,375752
3835,888,334,14,6,4,2,G20PREDBID,375752
7005,1648,501,24,8,7,3,G20PREDBID,375752
7046,2042,636,36,13,6,7,G20PREDBID,375752
7081,1221,432,32,13,5,6,G20PREDBID,375752
8683,2240,859,43,18,18,4,G20PREDBID,375752
5747,679,202,8,1,2,1,G20PREDBID,375752
3802,1811,500,29,18,10,6,G20PREDBID,375752
5762,184,69,9,1,1,2,G20PREDBID,375752
7089,825,338,16,3,6,3,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
3000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
2000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
2500,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
3000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
2000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
3300,0,0,0,0,0,0,G20PREDBID,375752
4600,0,0,0,0,0,0,G20PREDBID,375752
9300,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
3500,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
4600,0,0,0,0,0,0,G20PREDBID,375752
9300,0,0,0,0,0,0,G20PREDBID,375752
3000,0,0,0,0,0,0,G20PREDBID,375752
2200,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
3000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
2000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
9300,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
3300,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
2300,0,0,0,0,0,0,G20PREDBID,375752
2000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
3300,0,0,0,0,0,0,G20PREDBID,375752
9300,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
2000,0,0,0,0,0,0,G20PREDBID,375752
3300,0,0,0,0,0,0,G20PREDBID,375752
3500,0,0,0,0,0,0,G20PREDBID,375752
3300,0,0,0,0,0,0,G20PREDBID,375752
3500,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
3000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
4600,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
3500,0,0,0,0,0,0,G20PREDBID,375752
3000,0,0,0,0,0,0,G20PREDBID,375752
2000,0,0,0,0,0,0,G20PREDBID,375752
2000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
2000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
2300,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
9000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
3000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
3300,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
3500,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
2500,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
3500,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
3300,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
2000,0,0,0,0,0,0,G20PREDBID,375752
2200,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
